cellId,cycle,time,current,voltage,temperature,temperatureEdgeC,capacityAh,chargeCapacityAh,referenceSoc,soh,rptCapacityAh,ohmicResistanceOhm,nominalCapacityAh,phase,sourceDataset,sourceFile,dataProvenance,measurementScope,waveformSampling,sohLabelSource,rulEventObserved,observedSurvivalCycles,lifetimeLowerBoundCycles,rulTargetSemantics
TEMPEST_LIC_280Ah_700cy,592,1450.0,279.99951172,3.43203187,41.987268,42.443689,0.0,112.77751944,40.19748,0.936347036,282.38129864,0.00033956,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,1690.0,279.99951172,3.43689513,42.501428,42.955011,0.0,131.44415355,46.850859,0.936347036,282.38129864,0.00033956,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,1930.0,279.99951172,3.44304752,43.024591,43.26156,0.0,150.11078767,53.504239,0.936347036,282.38129864,0.00033956,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,2170.0,279.99951172,3.45076227,43.461145,43.64657,0.0,168.77742178,60.157618,0.936347036,282.38129864,0.00033956,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,2410.0,279.99951172,3.45740294,43.821313,43.958551,0.0,187.4440559,66.810998,0.936347036,282.38129864,0.00033956,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,2650.0,279.99951172,3.4636724,44.042596,43.930505,0.0,206.11069001,73.464378,0.936347036,282.38129864,0.00033956,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,2900.0,279.99951172,3.47072315,44.077234,44.134607,0.0,225.55510055,80.394981,0.936347036,282.38129864,0.00033956,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,3140.0,279.99951172,3.47910213,44.040948,44.1112,0.0,244.22173466,87.048361,0.936347036,282.38129864,0.00033956,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,3380.0,279.99951172,3.49877,44.243341,44.198572,0.0,262.88836878,93.701741,0.936347036,282.38129864,0.00033956,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,3620.0,81.79363251,3.65000057,44.589838,44.111536,0.0,278.76702967,99.361398,0.936347036,282.38129864,0.00033956,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,4710.0,-279.95632935,3.28826237,41.504633,40.372369,0.0,0.0,100.0,0.936347036,282.38129864,0.00033956,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,4940.0,-280.00073242,3.21724653,41.524438,41.226038,17.88887401,0.0,93.611132,0.936347036,282.38129864,0.00033956,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,5170.0,-280.00073242,3.21435595,41.651331,41.851923,35.77780969,0.0,87.222241,0.936347036,282.38129864,0.00033956,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,5400.0,-280.00073242,3.2090044,41.90011,42.104578,53.66674538,0.0,80.833351,0.936347036,282.38129864,0.00033956,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,5620.0,-280.00073242,3.20000052,42.054315,42.351251,70.77790125,0.0,74.722239,0.936347036,282.38129864,0.00033956,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,5850.0,-280.00073242,3.18683648,42.01803,42.295465,88.66683693,0.0,68.333348,0.936347036,282.38129864,0.00033956,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,6080.0,-280.00073242,3.17824268,41.939722,42.390558,106.55577261,0.0,61.944458,0.936347036,282.38129864,0.00033956,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,6310.0,-280.00073242,3.1714654,41.742517,42.148157,124.44470829,0.0,55.555568,0.936347036,282.38129864,0.00033956,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,6540.0,-280.00073242,3.16416073,41.561487,42.028619,142.33364398,0.0,49.166677,0.936347036,282.38129864,0.00033956,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,6770.0,-280.00073242,3.15599656,41.437921,41.861505,160.22257966,0.0,42.777787,0.936347036,282.38129864,0.00033956,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,7000.0,-280.00073242,3.14541078,41.452417,41.875696,178.11151534,0.0,36.388897,0.936347036,282.38129864,0.00033956,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,7220.0,-280.00073242,3.13183641,41.6401,42.143884,195.22267121,0.0,30.277784,0.936347036,282.38129864,0.00033956,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,7450.0,-280.00073242,3.11455131,42.062952,42.484003,213.11160689,0.0,23.888894,0.936347036,282.38129864,0.00033956,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,7680.0,-280.00073242,3.08970761,42.675439,42.863947,231.00054258,0.0,17.500004,0.936347036,282.38129864,0.00033956,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,7910.0,-280.00073242,3.06298876,43.075769,43.102228,248.88947826,0.0,11.111114,0.936347036,282.38129864,0.00033956,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,8140.0,-280.00073242,2.97832084,43.663354,43.487909,266.77841394,0.0,4.722223,0.936347036,282.38129864,0.00033956,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,592,8310.0,-280.00073242,2.55474663,44.537134,44.441583,280.00067075,0.0,0.0,0.936347036,282.38129864,0.00033956,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,0.0,279.95510864,2.93341851,41.840967,40.747766,0.0,0.0,0.0,0.936289266,282.36387629,0.00033974,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,240.0,279.99951172,3.33144593,41.15896,41.074731,0.0,18.66657244,6.653781,0.936289266,282.36387629,0.00033974,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,480.0,279.99951172,3.35447311,41.271692,41.465692,0.0,37.33320656,13.307585,0.936289266,282.36387629,0.00033974,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,720.0,279.99951172,3.38861394,41.365564,41.727045,0.0,55.99984067,19.961388,0.936289266,282.36387629,0.00033974,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,970.0,279.99951172,3.41693425,41.378107,41.88891,0.0,75.44425121,26.892433,0.936289266,282.36387629,0.00033974,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,1210.0,279.99951172,3.42748094,41.502039,41.965204,0.0,94.11088532,33.546236,0.936289266,282.36387629,0.00033974,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,1450.0,279.99951172,3.43210983,42.004175,42.456262,0.0,112.77751944,40.200039,0.936289266,282.36387629,0.00033974,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,1690.0,279.99951172,3.43699265,42.493219,42.823022,0.0,131.44415355,46.853843,0.936289266,282.36387629,0.00033974,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,1930.0,279.99951172,3.44314504,42.992944,43.253687,0.0,150.11078767,53.507646,0.936289266,282.36387629,0.00033974,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,2170.0,279.99951172,3.45086002,43.449945,43.549921,0.0,168.77742178,60.161449,0.936289266,282.36387629,0.00033974,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,2410.0,279.99951172,3.45750046,43.847742,43.7521,0.0,187.4440559,66.815252,0.936289266,282.36387629,0.00033974,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,2650.0,279.99951172,3.4637897,44.005731,44.058466,0.0,206.11069001,73.469056,0.936289266,282.36387629,0.00033974,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,2900.0,279.99951172,3.4708209,44.032098,43.935815,0.0,225.55510055,80.400101,0.936289266,282.36387629,0.00033974,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,3140.0,279.99951172,3.47919989,44.085504,44.160669,0.0,244.22173466,87.053904,0.936289266,282.36387629,0.00033974,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,3380.0,279.99951172,3.4989264,44.251306,44.267175,0.0,262.88836878,93.707707,0.936289266,282.36387629,0.00033974,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,3620.0,81.56321716,3.65000057,44.616571,44.156061,0.0,278.75299202,99.362722,0.936289266,282.36387629,0.00033974,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,4710.0,-279.95632935,3.28822327,41.639124,40.481226,0.0,0.0,100.0,0.936289266,282.36387629,0.00033974,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,4940.0,-280.00073242,3.21718812,41.455438,41.148157,17.88887401,0.0,93.611132,0.936289266,282.36387629,0.00033974,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,5170.0,-280.00073242,3.21427798,41.753839,41.695764,35.77780969,0.0,87.222241,0.936289266,282.36387629,0.00033974,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,5400.0,-280.00073242,3.20894575,41.847986,42.125482,53.66674538,0.0,80.833351,0.936289266,282.36387629,0.00033974,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,5620.0,-280.00073242,3.19992232,41.969873,42.20672,70.77790125,0.0,74.722239,0.936289266,282.36387629,0.00033974,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,5850.0,-280.00073242,3.18675828,42.123804,42.386346,88.66683693,0.0,68.333348,0.936289266,282.36387629,0.00033974,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,6080.0,-280.00073242,3.17818403,41.99267,42.245996,106.55577261,0.0,61.944458,0.936289266,282.36387629,0.00033974,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,6310.0,-280.00073242,3.17140675,41.745905,42.21496,124.44470829,0.0,55.555568,0.936289266,282.36387629,0.00033974,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,6540.0,-280.00073242,3.16408253,41.507074,41.996637,142.33364398,0.0,49.166677,0.936289266,282.36387629,0.00033974,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,6770.0,-280.00073242,3.15593791,41.415155,41.942804,160.22257966,0.0,42.777787,0.936289266,282.36387629,0.00033974,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,7000.0,-280.00073242,3.14535213,41.427393,42.014795,178.11151534,0.0,36.388897,0.936289266,282.36387629,0.00033974,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,7220.0,-280.00073242,3.13175845,41.606165,42.274713,195.22267121,0.0,30.277784,0.936289266,282.36387629,0.00033974,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,7450.0,-280.00073242,3.1144731,42.076868,42.379388,213.11160689,0.0,23.888894,0.936289266,282.36387629,0.00033974,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,7680.0,-280.00073242,3.08960986,42.584711,42.81582,231.00054258,0.0,17.500004,0.936289266,282.36387629,0.00033974,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,7910.0,-280.00073242,3.06289124,43.073206,43.182794,248.88947826,0.0,11.111114,0.936289266,282.36387629,0.00033974,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,8140.0,-280.00073242,2.97804737,43.701349,43.570764,266.77841394,0.0,4.722223,0.936289266,282.36387629,0.00033974,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,593,8310.0,-280.00073242,2.55343795,44.498285,44.38421,280.00067075,0.0,0.0,0.936289266,282.36387629,0.00033974,280.0,discharge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
TEMPEST_LIC_280Ah_700cy,594,0.0,279.95510864,2.93343806,41.899469,40.742456,0.0,0.0,0.0,0.936231495,282.34645395,0.00033992,280.0,charge,TEMPEST-LIC-280Ah-aging,LIC_aging_data.csv,measured-public-external-aging,700-cycle-charge-discharge-voltage-current-dual-temperature-plus-rpt,uniform-endpoint-preserving-64-points-per-phase,linear-interpolation-between-measured-50-cycle-rpt,0,700,700,right-censored-lower-bound
